cartodb_id,the_geom,zm,canon,uid,region,sector,grid,link,name_web,name_alt,name,point_y,point_x,y,x
119,0101000020E61000004AE42ECE38A70F4090C5E0AE670F43C0,2,0,118,Core,,L13,http://starwars.wikia.com/wiki/Frego,Frego,,Frego,-4596.44144433,440.452409795,-4596.44,440.45
120,0101000020E610000019BF7E3B2B33184030DC69D7F12D44C0,2,0,119,Core,,L13,http://starwars.wikia.com/wiki/Iphigin,Iphigin,,Iphigin,-4918.2408089,673.479535858,-4918.24,673.48
121,0101000020E6100000FA905EFE3A522A40EB15A150AF8D43C0,1,0,120,Core,,L13,http://starwars.wikia.com/wiki/Andara,Andara,,Andara,-4736.99748863,1465.03199582,-4737,1465.03
122,0101000020E6100000DE052873DAE1E63F7525D05809F242C0,2,0,121,Core,,L13,http://starwars.wikia.com/wiki/Eamus,Eamus,,Eamus,-4564.02653072,79.6012266461,-4564.03,79.6
123,0101000020E6100000710E7EBD4FE2F23FF20E5F3D8C4F43C0,2,1,122,Core,,L13,http://starwars.wikia.com/wiki/Plexis,Plexis,,Plexis,-4667.59414231,131.385032438,-4667.59,131.39
124,0101000020E6100000AE009A03DBCEF53FF595AAFFC7EB44C0,2,0,123,Core,,L13,http://starwars.wikia.com/wiki/Diamal,Diamal,,Diamal,-5137.3472377,151.728670428,-5137.35,151.73
125,0101000020E610000077E576B99D512B403A851225E4F41240,2,0,124,Core,,M9,http://starwars.wikia.com/wiki/Corann,Corann,,Corann,528.162525252,1520.55817247,528.16,1520.56
126,0101000020E610000043D59EF687C12C407844C44119CAF13F,2,0,125,Core,,M9,http://starwars.wikia.com/wiki/Korfo,Korfo,,Korfo,123.777286141,1600.55057476,123.78,1600.55
127,0101000020E61000003EB4C91FF1A32E4030A99369FA8DEE3F,1,0,126,Core,,M9,http://starwars.wikia.com/wiki/Caamas,Caamas,,Caamas,106.29625656,1705.43675225,106.3,1705.44
128,0101000020E6100000BDC24DE0AB3E2C404560E9336A6805C0,2,0,127,Core,,M10,http://starwars.wikia.com/wiki/Aldraig,Aldraig,,Aldraig,-297.997514008,1572.09894019,-298,1572.1
129,0101000020E61000004E8436CAFF7231404608DA2990BBE9BF,0,1,128,Core,,M10,http://starwars.wikia.com/wiki/Alderaan,Alderaan,,Alderaan,-89.5200501103,1942.4377891,-89.52,1942.44
130,0101000020E6100000100D9DF5DD5B2E4092902ED176CD1FC0,2,0,129,Core,,M10,http://starwars.wikia.com/wiki/Vuma,Vuma,,Vuma,-887.916318856,1689.76617223,-887.92,1689.77
131,0101000020E610000044AABF9486F62C4022617E1D26C323C0,2,0,130,Core,,M10,http://starwars.wikia.com/wiki/Aton,Aton,,Aton,-1105.45802031,1612.07270743,-1105.46,1612.07
132,0101000020E6100000BA1BDD1BAFE23040863D46AE5F4326C0,2,0,131,Core,,M10,http://starwars.wikia.com/wiki/Leria_Kerlsil,Leria_Kerlsil,,Leria Kerlsil,-1247.03277841,1879.68353065,-1247.03,1879.68
133,0101000020E6100000BA948BAD83993340E64C6F1A1C7509C0,2,0,132,Core,,M10,http://starwars.wikia.com/wiki/Tyed_Kant,Tyed_Kant,,Tyed Kant,-354.421193851,2181.82478267,-354.42,2181.82
134,0101000020E61000004B325D5B381430408B15E8BDC8DD11C0,2,0,133,Core,,M10,http://starwars.wikia.com/wiki/Demophon,Demophon,,Demophon,-497.722473383,1789.90441576,-497.72,1789.9
135,0101000020E6100000EEB4F57B630A3140C2DCA86EAC6016C0,2,0,134,Core,,M10,http://starwars.wikia.com/wiki/Glithnos,Glithnos,,Glithnos,-623.758538514,1896.94874505,-623.76,1896.95
136,0101000020E6100000720C133DF6D632407599CFF415481DC0,1,0,135,Core,,M10,http://starwars.wikia.com/wiki/Fedalle,Fedalle,,Fedalle,-817.12893981,2097.22523211,-817.13,2097.23
137,0101000020E6100000A41C550F057C3640861E2BC9D5D51DC0,2,0,136,Core,,M10,http://starwars.wikia.com/wiki/Raxxa,Raxxa,,Raxxa,-832.667632771,2502.95777054,-832.67,2502.96
138,0101000020E610000072716F5C2A2C39403C3FD3CFE31A20C0,0,1,137,Core,,M10,http://starwars.wikia.com/wiki/Kuat,Kuat,,Kuat,-899.368011846,2802.19226186,-899.37,2802.19
139,0101000020E610000030D71268727C3440E4629714F4F723C0,2,0,138,Core,,M10,http://starwars.wikia.com/wiki/Talravin,Talravin,,Talravin,-1117.11353875,2280.50452523,-1117.11,2280.5
140,0101000020E610000086AED821FF58374047F3A340556A26C0,2,0,139,Core,,M10,http://starwars.wikia.com/wiki/Pria,Pria,,Pria,-1255.66688432,2599.04773094,-1255.67,2599.05
141,0101000020E6100000C50A5E3F9E583340F0EB755026EB29C0,2,0,140,Core,,M10,http://starwars.wikia.com/wiki/Puul,Puul,,Puul,-1455.08011066,2153.60519938,-1455.08,2153.61
142,0101000020E6100000296ABEEC629135408A5618754C3128C0,1,0,141,Core,,M10,http://starwars.wikia.com/wiki/Sarapin,Sarapin,,Sarapin,-1356.66838857,2400.92939569,-1356.67,2400.93
143,0101000020E61000001F761803285D394049D3B1D454B02AC0,1,0,142,Core,,M10,http://starwars.wikia.com/wiki/Humbarine,Humbarine,,Humbarine,-1499.10640738,2823.49551816,-1499.11,2823.5
144,0101000020E61000005ED018014D233640A92C2A8618D32AC0,2,0,143,Core,,M11,http://starwars.wikia.com/wiki/Trellen,Trellen,,Trellen,-1506.87575387,2464.37905861,-1506.88,2464.38
145,0101000020E610000073BF781126BE3640CF863E714B9F2DC0,2,0,144,Core,,M11,http://starwars.wikia.com/wiki/Mawan,Mawan,,Mawan,-1667.4422478,2531.71339478,-1667.44,2531.71
146,0101000020E61000005DC80483643D3940E3D89E7E950730C0,2,0,145,Core,,M11,http://starwars.wikia.com/wiki/Seyugi,Seyugi,,Seyugi,-1808.15374517,2809.68334664,-1808.15,2809.68
147,0101000020E61000005ED42240419634403A0C8056527230C0,2,0,146,Core,,M11,http://starwars.wikia.com/wiki/Recopia,Recopia,,Recopia,-1856.4963455,2291.7269146,-1856.5,2291.73
148,0101000020E6100000D8EF24B214D437402365A2B6A79631C0,2,0,147,Core,,M11,http://starwars.wikia.com/wiki/Loretto,Loretto,,Loretto,-1989.43849639,2652.56989559,-1989.44,2652.57
149,0101000020E6100000C4830CD1720F36405B2D4BDE95A232C0,1,0,148,Core,,M11,http://starwars.wikia.com/wiki/Rendili,Rendili,,Rendili,-2112.02151864,2455.74645141,-2112.02,2455.75
150,0101000020E610000054A2A08EE42632406DA3E1A056772CC0,2,0,149,Core,,M11,http://starwars.wikia.com/wiki/Perma,Perma,,Perma,-1600.97117235,2020.66304849,-1600.97,2020.66
151,0101000020E61000005D59EF8EF2A53240125A02468A482FC0,2,0,150,Core,,M11,http://starwars.wikia.com/wiki/Lolnar,Lolnar,,Lolnar,-1763.26418773,2075.91173458,-1763.26,2075.91
152,0101000020E6100000B01D834E3FF73140371BCB295A3031C0,1,0,151,Core,,M11,http://starwars.wikia.com/wiki/Columus,Columus,,Columus,-1942.8224175,1999.94479121,-1942.82,1999.94
153,0101000020E610000080FBF53371133140AD958C37875D33C0,2,0,152,Core,,M11,http://starwars.wikia.com/wiki/Lettow,Lettow,,Lettow,-2197.99689098,1900.88562358,-2198,1900.89
154,0101000020E61000004C5AC955D4053440AF20B5865BEF33C0,2,0,153,Core,,M11,http://starwars.wikia.com/wiki/Rehemsa,Rehemsa,,Rehemsa,-2265.33122714,2228.92469721,-2265.33,2228.92
155,0101000020E61000009E9B15E6E98034402EB4703CC35735C0,2,1,154,Core,,M11,http://starwars.wikia.com/wiki/Sedratis,Sedratis,,Sedratis,-2432.80380684,2282.44686186,-2432.8,2282.45
156,0101000020E6100000324280F07B673840734AA649B36933C0,2,0,155,Core,,M11,http://starwars.wikia.com/wiki/Baraboo,Baraboo,,Baraboo,-2203.60808566,2716.66700405,-2203.61,2716.67
157,0101000020E61000006F13AA60FBAA3840D966F41C3D2834C0,1,0,156,Core,,M11,http://starwars.wikia.com/wiki/Bellassa,Bellassa,,Bellassa,-2291.6606791,2746.01786853,-2291.66,2746.02
158,0101000020E61000003340FBD0012E3940419E2324E5D935C0,2,0,157,Core,,M11,http://starwars.wikia.com/wiki/Jaciprus,Jaciprus,,Jaciprus,-2493.6636876,2802.99307606,-2493.66,2802.99
159,0101000020E6100000B89B22D1886D3940863F0F2BAF9C36C0,2,0,158,Core,,M11,http://starwars.wikia.com/wiki/Voktunma,Voktunma,,Voktunma,-2585.16932393,2830.6174191,-2585.17,2830.62
160,0101000020E6100000EBBB8C9F68DE3640DF856D8A953936C0,2,0,159,Core,,M11,http://starwars.wikia.com/wiki/Samaria,Samaria,,Samaria,-2538.55324505,2545.74138148,-2538.55,2545.74
161,0101000020E61000007955540E29E63440AF6C9F2CF0DA36C0,2,0,160,Core,,M11,http://starwars.wikia.com/wiki/Rydonni_Prime,Rydonni_Prime,,Rydonni Prime,-2614.52018841,2326.47315858,-2614.52,2326.47
162,0101000020E6100000E20848DE4ED2344030DAC000AB9837C0,2,0,161,Core,,M11,http://starwars.wikia.com/wiki/Goorla,Goorla,,Goorla,-2704.2993033,2317.84055138,-2704.3,2317.84
163,0101000020E610000051750FCEFC76344015F7383A051F38C0,2,0,162,Core,,M11,http://starwars.wikia.com/wiki/Sacorria,Sacorria,,Sacorria,-2768.18059659,2278.13055825,-2768.18,2278.13
164,0101000020E6100000B758D42BD63A35404A692F22FB4D38C0,1,1,163,Core,,M11,http://starwars.wikia.com/wiki/Corellia,Corellia,,Corellia,-2790.57073475,2363.29392014,-2790.57,2363.29
165,0101000020E61000007F6B734C462B3540EF7EA697D76538C0,2,1,164,Core,,M11,http://starwars.wikia.com/wiki/Duro,Duro,,Duro,-2801.95979555,2356.52691169,-2801.96,2356.53
166,0101000020E61000002451A390C43C3540E7B47148126338C0,3,0,165,Core,,M11,http://starwars.wikia.com/wiki/Nubia,Nubia,,Nubia,-2800.63687624,2364.13369773,-2800.64,2364.13
167,0101000020E6100000898775ECAC982F40D4A1B93F72A33AC0,2,0,166,Core,,M12,http://starwars.wikia.com/wiki/Karvoss,Karvoss,,Karvoss,-3078.37451859,1758.64694525,-3078.37,1758.65
168,0101000020E610000064A0988DAAF62B4015FB37471A133CC0,2,0,167,Core,,M12,http://starwars.wikia.com/wiki/Hemei,Hemei,,Hemei,-3258.3848911,1556.44351311,-3258.38,1556.44
169,0101000020E6100000183D9EE70856354089B89725D1D53FC0,2,0,168,Core,,M12,http://starwars.wikia.com/wiki/Chasin,Chasin,,Chasin,-3741.70041183,2375.12082373,-3741.7,2375.12
170,0101000020E6100000743911FD14682C40F18DCFA3B4F23FC0,2,0,169,Core,,M12,http://starwars.wikia.com/wiki/Chamm,Chamm,,Chamm,-3756.49578491,1581.10246825,-3756.5,1581.1
171,0101000020E610000004749CF086CC2E40AFB96E85CB383EC0,2,0,170,Core,,M12,http://starwars.wikia.com/wiki/Shumogi,Shumogi,,Shumogi,-3532.09929315,1714.260826,-3532.1,1714.26
172,0101000020E61000007073DC50ACF93640E53B1B06C89F3BC0,1,1,171,Core,,M12,http://starwars.wikia.com/wiki/Tinnel,Tinnel,,Tinnel,-3201.66929428,2557.59709175,-3201.67,2557.6
173,0101000020E610000058EC9425855C3440B29DA165A04E41C0,2,0,172,Core,,M12,http://starwars.wikia.com/wiki/Condular,Condular,,Condular,-4111.58473891,2266.62142111,-4111.58,2266.62
174,0101000020E610000087203FF8C9AD33409F4C3C2B25D041C0,2,0,173,Core,,M12,http://starwars.wikia.com/wiki/Gandeal,Gandeal,,Gandeal,-4249.29922392,2190.64101559,-4249.3,2190.64
175,0101000020E61000008928F0A4A3342F409B113C365C9740C0,2,0,174,Core,,M12,http://starwars.wikia.com/wiki/Danteel,Danteel,,Danteel,-3919.55312577,1736.89697623,-3919.55,1736.9
176,0101000020E610000038A27CD56D132E40E4BCDCAB65CE40C0,2,0,175,Core,,M12,http://starwars.wikia.com/wiki/Kobaria,Kobaria,,Kobaria,-3976.88519647,1674.01664062,-3976.89,1674.02
177,0101000020E6100000A767F1E1FBAE2B40B71AF281A1F942C0,2,0,176,Core,,M13,http://starwars.wikia.com/wiki/Sestria,Sestria,,Sestria,-4572.39896307,1540.85828287,-4572.4,1540.86
178,0101000020E61000001D701820CBD6923C0000000000000000,0,1,177,Core,,,http://starwars.wikia.com/wiki/Coruscant,Coruscant,,Coruscant,0,0,0,0
179,0101000020E6100000771DAF2C81AB33C0688CC03B4E6F1A40,2,0,178,Colonies,Ollonir Boundaries[,J9,http://starwars.wikia.com/wiki/Thrantin,Thrantin,,Thrantin,737.313473781,-2189.64768215,737.31,-2189.65
180,0101000020E61000006746329BC79031C078138147E0EC2740,2,0,179,Colonies,,J9,http://starwars.wikia.com/wiki/Batorine,Batorine,,Batorine,1341.45787469,-1955.38760833,1341.46,-1955.39
181,0101000020E6100000C9B6ACAA32DB2CC06574F28E517746C0,1,0,180,Colonies,,J13,http://starwars.wikia.com/wiki/Phu,Phu,,Phu,-5610.85037082,-1606.13107517,-5610.85,-1606.13
182,0101000020E6100000BBD21FBBF5282FC021B950DCF8AF45C0,2,0,181,Colonies,,J13,http://starwars.wikia.com/wiki/Trunska,Trunska,,Trunska,-5369.19261046,-1734.35764189,-5369.19,-1734.36
183,0101000020E6100000B61FCE461E3831C0D02053007E9044C0,2,0,182,Colonies,,J13,http://starwars.wikia.com/wiki/Candoria,Candoria,,Candoria,-5031.36492505,-1916.83390992,-5031.36,-1916.83
184,0101000020E6100000671042D5C62C31C01EE8BAE5ACF742C0,2,0,183,Colonies,,J13,http://starwars.wikia.com/wiki/Hjaff,Hjaff,,Hjaff,-4570.24246395,-1911.90211889,-4570.24,-1911.9
185,0101000020E6100000FCC4F1386B4022C0E6B5D5860FB32D40,2,0,184,Colonies,,K8,http://starwars.wikia.com/wiki/Sif-Uwana,Sif-Uwana,,Sif-Uwana,1671.88787355,-1015.88141754,1671.89,-1015.88
186,0101000020E61000004493ABF66F8429C0F4DB837D58F52940,1,0,185,Colonies,Fakir,K9,http://starwars.wikia.com/wiki/Vakkar,Vakkar,,Vakkar,1457.35496384,-1420.28828182,1457.35,-1420.29
187,0101000020E6100000884A91ACAFE521C038AAF62D7F162A40,1,0,186,Colonies,,K9,http://starwars.wikia.com/wiki/Palanhi,Palanhi,,Palanhi,1464.75265038,-996.154253429,1464.75,-996.15
188,0101000020E610000002049961B8B41CC0450A8DFC1DBD2140,2,0,187,Colonies,,K9,http://starwars.wikia.com/wiki/Venjagga,Venjagga,,Venjagga,991.300711712,-798.882612317,991.3,-798.88
189,0101000020E6100000EDB53472208419C09518F04360E12340,2,0,188,Colonies,,K9,http://starwars.wikia.com/wiki/Ord_Mirit,Ord_Mirit,,Ord Mirit,1112.12959189,-710.110373817,1112.13,-710.11
190,0101000020E61000003F49B89FD93C16C0A3E2B79F4DF32040,1,0,189,Colonies,,K9,http://starwars.wikia.com/wiki/Borleias,Borleias,,Borleias,946.914592462,-618.872239802,946.91,-618.87
191,0101000020E610000006C17359A9CE18C03AA826F5F98F2A40,2,0,190,Colonies,,K9,http://starwars.wikia.com/wiki/Noquivzor,Noquivzor,,Noquivzor,1491.87750103,-690.383209705,1491.88,-690.38
192,0101000020E61000006FD8AEA57838F8BFD4C1028AFF1D47C0,2,0,191,Colonies,,K13,http://starwars.wikia.com/wiki/Ophideraan,Ophideraan,,Ophideraan,-5817.98559399,-168.513990566,-5817.99,-168.51
193,0101000020E610000033C6D06210E50EC05AF45B62953147C0,2,0,192,Colonies,,K13,http://starwars.wikia.com/wiki/Whelori,Whelori,,Whelori,-5842.64454912,-429.898915039,-5842.64,-429.9
194,0101000020E61000002340EE0B6C1A25C03A482C9CA2F846C0,2,0,193,Colonies,,K13,http://starwars.wikia.com/wiki/Vaykaaris,Vaykaaris,,Vaykaaris,-5771.13357922,-1174.59936024,-5771.13,-1174.6
195,0101000020E610000079C140F5E1FE23C0C702F42E47E145C0,2,0,194,Colonies,,K13,http://starwars.wikia.com/wiki/Zenox_Cluster,Zenox_Cluster,,Zenox Cluster,-5428.37410279,-1112.95197239,-5428.37,-1112.95
196,0101000020E6100000B071A224B0D31CC047D5250233CE44C0,2,0,195,Colonies,,K13,http://starwars.wikia.com/wiki/Omar,Omar,,Omar,-5102.87589496,-802.249137638,-5102.88,-802.25
1394,0101000020E61000003B19B65AC8014840B360342F24D11940,4,0,1394,Inner Rim,Hapes Cluster,O9,,,,,720.007035878,5344.88588562,720.01,5344.89
197,0101000020E6100000D35A2E026260F13FDAC8B07DC9C42E40,2,0,196,Colonies,,L8,http://starwars.wikia.com/wiki/Baradas,Baradas,,Baradas,1733.5352614,120.896414367,1733.54,120.9
198,0101000020E61000006DC0F34C94E50A403407614DF33A2B40,2,0,197,Colonies,,L8,http://starwars.wikia.com/wiki/Ord_Antalaha,Ord_Antalaha,,Ord Antalaha,1530.0988815,374.26717842,1530.1,374.27
199,0101000020E61000002C55B41BE1632140DAC8B07DC9C42E40,2,0,198,Colonies,,L8,http://starwars.wikia.com/wiki/Nierport,Nierport,,Nierport,1733.5352614,967.93152339,1733.54,967.93
200,0101000020E61000005DF05BD1D4CB1D407AC587703BDC2740,1,0,199,Colonies,,L9,http://starwars.wikia.com/wiki/Uviuy_Exen,Uviuy_Exen,,Uviuy Exen,1337.75903141,829.224900734,1337.76,829.22
201,0101000020E6100000E4AFFFA9E4D626406F9C7F7CF6A12740,2,0,200,Colonies,,L9,http://starwars.wikia.com/wiki/Doldrums,Doldrums,,Doldrums,1324.81307997,1271.2366716,1324.81,1271.24
202,0101000020E6100000B0419C0E9C002840D2E026346FEB1C40,2,0,201,Colonies,,L9,http://starwars.wikia.com/wiki/Delle,Delle,,Delle,806.975022049,1335.96642884,806.98,1335.97
203,0101000020E6100000CE77CCBB13BE19401C9E5DFFC59D2A40,2,0,202,Colonies,,L9,http://starwars.wikia.com/wiki/Dankayo,Dankayo,,Dankayo,1494.95987043,716.410180973,1494.96,716.41
204,0101000020E6100000F71C662A24DC2A40B083160BF0842A40,2,0,203,Colonies,,L9,http://starwars.wikia.com/wiki/Kiribi,Kiribi,,Kiribi,1489.41160552,1495.01668949,1489.41,1495.02
205,0101000020E6100000850E583C2C160E4039530E84EFE92140,2,0,204,Colonies,,L9,http://starwars.wikia.com/wiki/Nara,Nara,,Nara,1001.16429377,418.65329767,1001.16,418.65
206,0101000020E6100000EBAEDE80A8DD1C40444C14E7D5E52240,2,0,205,Colonies,,L9,http://starwars.wikia.com/wiki/Wakeelmui,Wakeelmui,,Wakeelmui,1056.64694283,803.332997838,1056.65,803.33
207,0101000020E610000077564F126B0D294007635DA3BFD01540,2,0,206,Colonies,,L9,http://starwars.wikia.com/wiki/Jatir,Jatir,,Jatir,608.039383085,1394.41104224,608.04,1394.41
208,0101000020E6100000C5136B3C1075DA3F5C92A8F5B68845C0,1,1,207,Colonies,,L13,http://starwars.wikia.com/wiki/Giju,Giju,,Giju,-5322.34059569,46.0189191429,-5322.34,46.02
209,0101000020E6100000B80FAC37A8B9C53F09A46B63AC2C46C0,2,0,208,Colonies,,L13,http://starwars.wikia.com/wiki/Cilpar,Cilpar,,Cilpar,-5519.6122368,18.89406849,-5519.61,18.89
210,0101000020E6100000B84BBB5815B7FE3F8EB63D959B3945C0,2,0,209,Colonies,,L13,http://starwars.wikia.com/wiki/Vindalia,Vindalia,,Vindalia,-5228.63656616,213.699814088,-5228.64,213.7
211,0101000020E610000005ACFD8A153B0B40B1A329F8EB4046C0,1,1,210,Colonies,,L13,http://starwars.wikia.com/wiki/Fondor,Fondor,,Fondor,-5544.27119194,378.914813519,-5544.27,378.91
212,0101000020E6100000DEBC31B44F3E0E405A3F6F77B09247C0,1,0,211,Colonies,,L13,http://starwars.wikia.com/wiki/Ghorman,Ghorman,,Ghorman,-5965.93932482,420.835037255,-5965.94,420.84
213,0101000020E6100000382C5359824E0F4040C68C0B5D9946C0,2,0,212,Colonies,,L13,http://starwars.wikia.com/wiki/Mrlsst,Mrlsst,,Mrlsst,-5652.77059455,435.630410339,-5652.77,435.63
214,0101000020E6100000FBDED82EA0C62040AAC4495B537946C0,2,0,213,Colonies,,L13,http://starwars.wikia.com/wiki/Bassadro,Bassadro,,Bassadro,-5613.31626633,933.741304146,-5613.32,933.74
215,0101000020E6100000AE00418114CD264037E57D4624CB46C0,1,0,214,Colonies,,L13,http://starwars.wikia.com/wiki/Teyr_Vulvarch,Teyr_Vulvarch,,Teyr Vulvarch,-5714.4179824,1269.10309404,-5714.42,1269.1
216,0101000020E610000094FDEC6DFEDFDB3F6C3567D042B946C0,2,0,215,Colonies,,L13,http://starwars.wikia.com/wiki/Laakteen_Depot,Laakteen_Depot,,Laakteen Depot,-5692.22492278,48.4848146568,-5692.22,48.48
217,0101000020E6100000EC7678C2B38B2D40CE5FCC347A092B40,1,0,216,Colonies,,M8,http://starwars.wikia.com/wiki/Arkania,Arkania,,Arkania,1519.033657,1644.50678881,1519.03,1644.51
218,0101000020E61000000B2DD8A58F322C4087F21D659E152D40,2,0,217,Colonies,,M8,http://starwars.wikia.com/wiki/Kluistar,Kluistar,,Kluistar,1636.49893699,1569.46591528,1636.5,1569.47
219,0101000020E61000005147A92E01223440BA3716AAFAF12640,2,1,218,Colonies,,M9,http://starwars.wikia.com/wiki/Raithal,Raithal,,Raithal,1285.74645602,2241.17644394,1285.75,2241.18
220,0101000020E61000003B4798C017CD32401D3A537D3F802540,1,1,219,Colonies,,M9,http://starwars.wikia.com/wiki/Castell,Castell,,Castell,1203.82285701,2092.93374098,1203.82,2092.93
221,0101000020E61000006F4025B2ED053240FE4CC56475DA2440,2,0,220,Colonies,,M9,http://starwars.wikia.com/wiki/Shulstine,Shulstine,,Shulstine,1167.15229365,2006.32879346,1167.15,2006.33
222,0101000020E6100000BB681F92894C304051016276294B2340,2,0,221,Colonies,,M9,http://starwars.wikia.com/wiki/Ifmix,Ifmix,,Ifmix,1078.98689662,1814.39350435,1078.99,1814.39
223,0101000020E6100000C5C3AAE9A6712D40A6A4530B5F692140,1,0,222,Colonies,,M9,http://starwars.wikia.com/wiki/Yabol_Opa,Yabol_Opa,,Yabol Opa,972.87633029,1638.84293506,972.88,1638.84
224,0101000020E61000008E15FA62F77C2C40F0FC0349B1971840,2,0,223,Colonies,,M9,http://starwars.wikia.com/wiki/Teardrop,Teardrop,,Teardrop,685.724724177,1585.64316582,685.72,1585.64
225,0101000020E610000044133F3E04722F406D7DA6C05F341740,2,0,224,Colonies,,M9,http://starwars.wikia.com/wiki/Shelkonwa,Shelkonwa,,Shelkonwa,646.886869833,1750.24169138,646.89,1750.24
226,0101000020E6100000A1C7234151623140D19C6A5311AE2040,1,0,225,Colonies,,M9,http://starwars.wikia.com/wiki/Belnar,Belnar,,Belnar,931.697801689,1935.18385492,931.7,1935.18
227,0101000020E610000068746A03DEFE32406C5A716C28391C40,2,0,226,Colonies,,M9,http://starwars.wikia.com/wiki/Argai_Minor,Argai_Minor,,Argai Minor,787.442914126,2114.57775355,787.44,2114.58
228,0101000020E6100000C8E7E3DBE2703440E66390EBCDD81F40,0,1,227,Colonies,,M9,http://starwars.wikia.com/wiki/Carida,Carida,,Carida,889.161104074,2275.47743584,889.16,2275.48
229,0101000020E61000009E432C85EFB434401070CC289F5D1B40,2,0,228,Colonies,,M9,http://starwars.wikia.com/wiki/Dakshee,Dakshee,,Dakshee,763.400432865,2305.068182,763.4,2305.07
230,0101000020E6100000FFF4A97F43D03740BFD80787FB8E1440,1,0,229,Colonies,,M9,http://starwars.wikia.com/wiki/Hok,Hok,,Hok,572.910004417,2650.91002783,572.91,2650.91
231,0101000020E61000000EC3ADF76A4C3740E43CCF68E1BDE63F,2,0,230,Colonies,,M9,http://starwars.wikia.com/wiki/Grandine,Grandine,,Grandine,79.1144277587,2593.57795713,79.11,2593.58
232,0101000020E6100000AA89E00DE3213740D054E35DD5EE09C0,2,0,231,Colonies,,M10,http://starwars.wikia.com/wiki/Parkis,Parkis,,Parkis,-361.047921472,2575.08374077,-361.05,2575.08
233,0101000020E6100000D68EF64A9FBD394079C037E493FE0AC0,1,0,232,Colonies,,M10,http://starwars.wikia.com/wiki/Kattada,Kattada,,Kattada,-375.843294555,2865.44293754,-375.84,2865.44
234,0101000020E61000000A1C5C778F683940F415BFA6AA1C20C0,1,1,233,Colonies,,M10,http://starwars.wikia.com/wiki/Neimoidia,Neimoidia,,Neimoidia,-899.758155648,2828.45450483,-899.76,2828.45
235,0101000020E6100000F466E88E304739408236A88ACF431FC0,2,1,234,Colonies,,M10,http://starwars.wikia.com/wiki/Balmorra,Balmorra,,Balmorra,-872.809176216,2813.9435159,-872.81,2813.94
1401,0101000020E6100000AB7E57197E2B484078C45F4197C01D40,4,0,1401,Inner Rim,Hapes Cluster,O9,,,,,830.338506541,5381.16033317,830.34,5381.16
236,0101000020E6100000B7F2EE5A50C53A409F8BA5BC17F23AC0,1,0,235,Colonies,,M12,http://starwars.wikia.com/wiki/Exodeen,Exodeen,,Exodeen,-3116.68615825,2980.10707893,-3116.69,2980.11
237,0101000020E610000023D30DC5B3D33840FF016C66F9A63FC0,1,0,236,Colonies,,M12,http://starwars.wikia.com/wiki/Loronar,Loronar,,Loronar,-3717.74818976,2763.72474759,-3717.75,2763.72
238,0101000020E61000008A2BDD3FE3D239404C70B2DA02C040C0,1,0,237,Colonies,,M12,http://starwars.wikia.com/wiki/Byblos,Byblos,,Byblos,-3961.87184564,2874.69004571,-3961.87,2874.69
239,0101000020E6100000B7F2EE5A50C53A40A586C28D735E41C0,2,0,238,Colonies,,M12,http://starwars.wikia.com/wiki/Pencael,Pencael,,Pencael,-4128.31979283,2980.10707893,-4128.32,2980.11
240,0101000020E6100000E139A0FE4C033840E58654DABAD140C0,2,0,239,Colonies,,M12,http://starwars.wikia.com/wiki/Arat_Fraca,Arat_Fraca,,Arat Fraca,-3980.36606199,2673.10308745,-3980.37,2673.1
241,0101000020E6100000CFCC397E0DFE33401D3F4F1A0FEB43C0,2,0,240,Colonies,,M13,http://starwars.wikia.com/wiki/Motexx,Motexx,,Motexx,-4842.1965441,2225.54305168,-4842.2,2225.54
242,0101000020E61000000C624F11A26C3440B4D1206BB86C44C0,2,0,241,Colonies,,M13,http://starwars.wikia.com/wiki/Froswythe,Froswythe,,Froswythe,-4990.15027494,2273.6280142,-4990.15,2273.63
